Zip Code,Location
1468,"Templeton, Massachusetts"
1510,"Clinton, Massachusetts"
1606,"Worcester, Massachusetts"
1745,"Fayville, Massachusetts"
1749,"Hudson, Massachusetts"
1824,"Chelmsford, Massachusetts"
1886,"Westford, Massachusetts"
2030,"Dover, Massachusetts"
2110,"Boston, Massachusetts"
2115,"Boston, Massachusetts"
2119,"Roxbury, Massachusetts"
2155,"Medford, Massachusetts"
2359,"Pembroke, Massachusetts"
2452,"Waltham, Massachusetts"
2458,"Newton, Massachusetts"
2631,"Brewster, Massachusetts"
2648,"Marstons Mills, Massachusetts"
2675,"Yarmouth Port, Massachusetts"
3217,"Ashland, New Hampshire"
3447,"Fitzwilliam, New Hampshire"
3575,"Bretton Woods, New Hampshire"
3812,"Bartlett, New Hampshire"
3824,"Durham, New Hampshire"
3861,"Lee, New Hampshire"
4109,"Portland, Maine"
4239,"Jay, Maine"
4360,"Vienna, Maine"
4363,"Windsor, Maine"
4429,"Holden, Maine"
4474,"Orrington, Maine"
4541,"Chamberlain, Maine"
4562,"Phippsburg, Maine"
4635,"Frenchboro, Maine"
4774,"Saint Francis, Maine"
4848,"Islesboro, Maine"
4925,"Caratunk, Maine"
4974,"Searsport, Maine"
5083,"West Fairlee, Vermont"
5143,"Chester, Vermont"
5155,"South Londonderry, Vermont"
5450,"Enosburg Falls, Vermont"
5465,"Jericho, Vermont"
5482,"Shelburne, Vermont"
5656,"Johnson, Vermont"
5673,"Waitsfield, Vermont"
5829,"Derby, Vermont"
5832,"East Burke, Vermont"
5841,"Greensboro, Vermont"
5874,"Westfield, Vermont"
6033,"Glastonbury, Connecticut"
6057,"New Hartford, Connecticut"
6106,"Hartford, Connecticut"
6247,"Hampton, Connecticut"
6248,"Hebron, Connecticut"
6250,"Mansfield Center, Connecticut"
6264,"Scotland, Connecticut"
6282,"Woodstock Valley, Connecticut"
6376,"South Lyme, Connecticut"
6415,"Colchester, Connecticut"
6418,"Derby, Connecticut"
6470,"Newtown, Connecticut"
6903,"Stamford, Connecticut"
7020,"Edgewater, New Jersey"
7632,"Englewood Cliffs, New Jersey"
7738,"Lincroft, New Jersey"
7849,"Lake Hopatcong, New Jersey"
7850,"Landing, New Jersey"
7874,"Stanhope, New Jersey"
7881,"Wallpack Center, New Jersey"
7930,"Chester, New Jersey"
7950,"Morris Plains, New Jersey"
8026,"Gibbsboro, New Jersey"
8055,"Medford, New Jersey"
8062,"Mullica Hill, New Jersey"
8069,"Penns Grove, New Jersey"
8073,"Rancocas, New Jersey"
8106,"Audubon, New Jersey"
8205,"Absecon, New Jersey"
8242,"Rio Grande, New Jersey"
8330,"Mays Landing, New Jersey"
8402,"Margate City, New Jersey"
8810,"Dayton, New Jersey"
10009,"New York, New York"
10111,"New York, New York"
10302,"Staten Island, New York"
10464,"Bronx, New York"
10466,"Bronx, New York"
10471,"Bronx, New York"
10549,"Mount Kisco, New York"
10567,"Cortlandt Manor, New York"
10606,"White Plains, New York"
10952,"Monsey, New York"
10954,"Nanuet, New York"
10974,"Sloatsburg, New York"
10977,"Spring Valley, New York"
11101,"Long Island City, New York"
11216,"Brooklyn, New York"
11236,"Brooklyn, New York"
11360,"Bayside, New York"
11361,"Bayside, New York"
11417,"Ozone Park, New York"
11507,"Albertson, New York"
11518,"East Rockaway, New York"
11729,"Deer Park, New York"
11733,"East Setauket, New York"
11788,"Hauppauge, New York"
11933,"Calverton, New York"
11948,"Laurel, New York"
11955,"Moriches, New York"
12037,"Chatham, New York"
12062,"East Nassau, New York"
12066,"Esperance, New York"
12077,"Glenmont, New York"
12083,"Greenville, New York"
12087,"Hannacroix, New York"
12130,"Niverville, New York"
12177,"Tribes Hill, New York"
12198,"Wynantskill, New York"
12406,"Arkville, New York"
12414,"Catskill, New York"
12428,"Ellenville, New York"
12451,"Leeds, New York"
12518,"Cornwall, New York"
12553,"New Windsor, New York"
12719,"Barryville, New York"
12778,"Smallwood, New York"
12783,"Swan Lake, New York"
12819,"Clemons, New York"
12883,"Ticonderoga, New York"
12887,"Whitehall, New York"
12964,"New Russia, New York"
12974,"Port Henry, New York"
13029,"Brewerton, New York"
13030,"Bridgeport, New York"
13041,"Clay, New York"
13057,"East Syracuse, New York"
13147,"Scipio Center, New York"
13165,"Waterloo, New York"
13203,"Syracuse, New York"
13301,"Alder Creek, New York"
13340,"Frankfort, New York"
13368,"Lyons Falls, New York"
13415,"New Lisbon, New York"
13651,"Henderson Harbor, New York"
13757,"East Meredith, New York"
13790,"Johnson City, New York"
13806,"Meridale, New York"
13832,"Plymouth, New York"
14006,"Angola, New York"
14174,"Youngstown, New York"
14505,"Marion, New York"
14521,"Ovid, New York"
14585,"West Bloomfield, New York"
14606,"Rochester, New York"
14733,"Falconer, New York"
14742,"Greenhurst, New York"
14752,"Lily Dale, New York"
14775,"Ripley, New York"
14805,"Alpine, New York"
14860,"Lodi, New York"
14878,"Rock Stream, New York"
14893,"Wayne, New York"
15005,"Baden, Pennsylvania"
15018,"Buena Vista, Pennsylvania"
15046,"Crescent, Pennsylvania"
15051,"Indianola, Pennsylvania"
15145,"Turtle Creek, Pennsylvania"
15225,"Pittsburgh, Pennsylvania"
15422,"Chestnut Ridge, Pennsylvania"
15443,"Hibbs, Pennsylvania"
15473,"Perryopolis, Pennsylvania"
15547,"Jennerstown, Pennsylvania"
15616,"Armbrust, Pennsylvania"
15696,"Youngstown, Pennsylvania"
15710,"Alverda, Pennsylvania"
15744,"Hamilton, Pennsylvania"
15767,"Punxsutawney, Pennsylvania"
15861,"Sinnamahoning, Pennsylvania"
15901,"Johnstown, Pennsylvania"
15922,"Belsano, Pennsylvania"
16001,"Butler, Pennsylvania"
16020,"Boyers, Pennsylvania"
16050,"Petrolia, Pennsylvania"
16240,"Mayport, Pennsylvania"
16245,"Oak Ridge, Pennsylvania"
16440,"Venango, Pennsylvania"
16631,"Curryville, Pennsylvania"
16633,"Defiance, Pennsylvania"
16650,"Hopewell, Pennsylvania"
16724,"Crosby, Pennsylvania"
16844,"Julian, Pennsylvania"
16845,"Karthaus, Pennsylvania"
16912,"Blossburg, Pennsylvania"
16927,"Harrison Valley, Pennsylvania"
17052,"Mapleton Depot, Pennsylvania"
17098,"Williamstown, Pennsylvania"
17223,"Fort Littleton, Pennsylvania"
17233,"McConnellsburg, Pennsylvania"
17340,"Littlestown, Pennsylvania"
17353,"Orrtanna, Pennsylvania"
17550,"Maytown, Pennsylvania"
17754,"Montoursville, Pennsylvania"
17837,"Lewisburg, Pennsylvania"
17860,"Paxinos, Pennsylvania"
17872,"Shamokin, Pennsylvania"
17929,"Cressona, Pennsylvania"
17967,"Ringtown, Pennsylvania"
18051,"Fogelsville, Pennsylvania"
18355,"Scotrun, Pennsylvania"
18413,"Clifford, Pennsylvania"
18447,"Olyphant, Pennsylvania"
18451,"Paupack, Pennsylvania"
18810,"Athens, Pennsylvania"
18923,"Fountainville, Pennsylvania"
19002,"Ambler, Pennsylvania"
19029,"Essington, Pennsylvania"
19034,"Fort Washington, Pennsylvania"
19145,"Philadelphia, Pennsylvania"
19310,"Atglen, Pennsylvania"
19530,"Kutztown, Pennsylvania"
19951,"Harbeson, Delaware"
20002,"Washington, District of Columbia"
20052,"Washington, District of Columbia"
20143,"Catharpin, Virginia"
20169,"Haymarket, Virginia"
20198,"The Plains, Virginia"
20204,"Washington, District of Columbia"
20660,"Morganza, Maryland"
20674,"Piney Point, Maryland"
20680,"Ridge, Maryland"
20686,"Saint Marys City, Maryland"
20689,"Sunderland, Maryland"
20715,"Bowie, Maryland"
20842,"Dickerson, Maryland"
20882,"Gaithersburg, Maryland"
21014,"Bel Air, Maryland"
21031,"Hunt Valley, Maryland"
21042,"Ellicott City, Maryland"
21056,"Gibson Island, Maryland"
21162,"White Marsh, Maryland"
21202,"Baltimore, Maryland"
21205,"Baltimore, Maryland"
21659,"Rhodesdale, Maryland"
21701,"Frederick, Maryland"
21781,"Saint James, Maryland"
21837,"Mardela Springs, Maryland"
21917,"Colora, Maryland"
22101,"McLean, Virginia"
22301,"Alexandria, Virginia"
22504,"Laneview, Virginia"
22627,"Flint Hill, Virginia"
22645,"Middletown, Virginia"
22952,"Lyndhurst, Virginia"
23115,"Millers Tavern, Virginia"
23160,"State Farm, Virginia"
23177,"Walkerton, Virginia"
23180,"Water View, Virginia"
23192,"Montpelier, Virginia"
23227,"Richmond, Virginia"
23234,"Richmond, Virginia"
23236,"Richmond, Virginia"
23310,"Cape Charles, Virginia"
23347,"Eastville, Virginia"
23488,"Withams, Virginia"
23505,"Norfolk, Virginia"
23507,"Norfolk, Virginia"
23801,"Fort Lee, Virginia"
23851,"Franklin, Virginia"
23909,"Farmville, Virginia"
23954,"Meherrin, Virginia"
23962,"Randolph, Virginia"
24078,"Collinsville, Virginia"
24211,"Abingdon, Virginia"
24256,"Haysi, Virginia"
24263,"Jonesville, Virginia"
24413,"Blue Grass, Virginia"
24440,"Greenville, Virginia"
24460,"Millboro, Virginia"
24465,"Monterey, Virginia"
24523,"Bedford, Virginia"
24578,"Natural Bridge, Virginia"
24588,"Rustburg, Virginia"
24606,"Boissevain, Virginia"
25033,"Buffalo, West Virginia"
25183,"Sharples, West Virginia"
25206,"Van, West Virginia"
25305,"Charleston, West Virginia"
25315,"Charleston, West Virginia"
25446,"Summit Point, West Virginia"
25503,"Ashton, West Virginia"
25690,"Ragland, West Virginia"
25811,"Amigo, West Virginia"
25825,"Cool Ridge, West Virginia"
25880,"Mount Hope, West Virginia"
25908,"Princewick, West Virginia"
26138,"Brohard, West Virginia"
26202,"Fenwick, West Virginia"
26278,"Mabie, West Virginia"
26542,"Masontown, West Virginia"
26572,"Four States, West Virginia"
26575,"Hundred, West Virginia"
26586,"Montana Mines, West Virginia"
26660,"Calvin, West Virginia"
26678,"Mount Lookout, West Virginia"
27401,"Greensboro, North Carolina"
27522,"Creedmoor, North Carolina"
27556,"Middleburg, North Carolina"
27607,"Raleigh, North Carolina"
27617,"Raleigh, North Carolina"
27824,"Engelhard, North Carolina"
27852,"Macclesfield, North Carolina"
27980,"Tyner, North Carolina"
28129,"Oakboro, North Carolina"
28174,"Wingate, North Carolina"
28208,"Charlotte, North Carolina"
28211,"Charlotte, North Carolina"
28349,"Kenansville, North Carolina"
28367,"Norman, North Carolina"
28383,"Rowland, North Carolina"
28458,"Rose Hill, North Carolina"
28515,"Bayboro, North Carolina"
28516,"Beaufort, North Carolina"
28524,"Davis, North Carolina"
28529,"Grantsboro, North Carolina"
28625,"Statesville, North Carolina"
28712,"Brevard, North Carolina"
28717,"Cashiers, North Carolina"
28756,"Mill Spring, North Carolina"
28775,"Scaly Mountain, North Carolina"
28779,"Sylva, North Carolina"
28789,"Whittier, North Carolina"
28801,"Asheville, North Carolina"
28906,"Murphy, North Carolina"
29070,"Leesville, South Carolina"
29111,"New Zion, South Carolina"
29631,"Clemson, South Carolina"
29653,"Hodges, South Carolina"
29670,"Pendleton, South Carolina"
29683,"Slater, South Carolina"
29685,"Sunset, South Carolina"
29692,"Ware Shoals, South Carolina"
29708,"Fort Mill, South Carolina"
29826,"Elko, South Carolina"
29841,"North Augusta, South Carolina"
29929,"Islandton, South Carolina"
30034,"Decatur, Georgia"
30046,"Lawrenceville, Georgia"
30056,"Newborn, Georgia"
30104,"Aragon, Georgia"
30125,"Cedartown, Georgia"
30135,"Douglasville, Georgia"
30176,"Tallapoosa, Georgia"
30185,"Whitesburg, Georgia"
30315,"Atlanta, Georgia"
30332,"Atlanta, Georgia"
30436,"Lyons, Georgia"
30519,"Buford, Georgia"
30529,"Commerce, Georgia"
30633,"Danielsville, Georgia"
30662,"Royston, Georgia"
30673,"Washington, Georgia"
30725,"Flintstone, Georgia"
30730,"Lyerly, Georgia"
30818,"Matthews, Georgia"
30821,"Norwood, Georgia"
31006,"Butler, Georgia"
31024,"Eatonton, Georgia"
31054,"McIntyre, Georgia"
31316,"Ludowici, Georgia"
31411,"Savannah, Georgia"
31518,"Bristol, Georgia"
31527,"Jekyll Island, Georgia"
31784,"Sale City, Georgia"
31903,"Columbus, Georgia"
32038,"Fort White, Florida"
32081,"Ponte Vedra, Florida"
32133,"Eastlake Weir, Florida"
32220,"Jacksonville, Florida"
32227,"Jacksonville, Florida"
32257,"Jacksonville, Florida"
32305,"Tallahassee, Florida"
32356,"Salem, Florida"
32399,"Tallahassee, Florida"
32424,"Blountstown, Florida"
32536,"Crestview, Florida"
32547,"Fort Walton Beach, Florida"
32708,"Winter Springs, Florida"
32754,"Mims, Florida"
32763,"Orange City, Florida"
32805,"Orlando, Florida"
32826,"Orlando, Florida"
32833,"Orlando, Florida"
32904,"Melbourne, Florida"
33066,"Pompano Beach, Florida"
33157,"Miami, Florida"
33175,"Miami, Florida"
33178,"Miami, Florida"
33314,"Fort Lauderdale, Florida"
33319,"Fort Lauderdale, Florida"
33322,"Fort Lauderdale, Florida"
33403,"West Palm Beach, Florida"
33441,"Deerfield Beach, Florida"
33493,"South Bay, Florida"
33613,"Tampa, Florida"
33620,"Tampa, Florida"
33855,"Indian Lake Estates, Florida"
33908,"Fort Myers, Florida"
33973,"Lehigh Acres, Florida"
33976,"Lehigh Acres, Florida"
34759,"Kissimmee, Florida"
35010,"Alexander City, Alabama"
35049,"Cleveland, Alabama"
35136,"Rockford, Alabama"
35143,"Shelby, Alabama"
35187,"Wilton, Alabama"
35216,"Birmingham, Alabama"
35229,"Birmingham, Alabama"
35565,"Haleyville, Alabama"
35576,"Millport, Alabama"
35603,"Decatur, Alabama"
35754,"Laceys Spring, Alabama"
35755,"Langston, Alabama"
35906,"Rainbow City, Alabama"
35979,"Higdon, Alabama"
35987,"Steele, Alabama"
36105,"Montgomery, Alabama"
36482,"Whatley, Alabama"
36585,"Wagarville, Alabama"
36602,"Mobile, Alabama"
36740,"Forkland, Alabama"
36744,"Greensboro, Alabama"
36879,"Waverly, Alabama"
36901,"Bellamy, Alabama"
37012,"Alexandria, Tennessee"
37034,"Chapel Hill, Tennessee"
37115,"Madison, Tennessee"
37132,"Murfreesboro, Tennessee"
37135,"Nolensville, Tennessee"
37143,"Pegram, Tennessee"
37175,"Stewart, Tennessee"
37341,"Harrison, Tennessee"
37380,"South Pittsburg, Tennessee"
37680,"Laurel Bloomery, Tennessee"
37727,"Del Rio, Tennessee"
37729,"Duff, Tennessee"
37766,"La Follette, Tennessee"
38057,"Moscow, Tennessee"
38115,"Memphis, Tennessee"
38116,"Memphis, Tennessee"
38317,"Bruceton, Tennessee"
38454,"Duck River, Tennessee"
38478,"Pulaski, Tennessee"
38545,"Bloomington Springs, Tennessee"
38578,"Pleasant Hill, Tennessee"
38685,"Waterford, Mississippi"
39145,"Pelahatchie, Mississippi"
39146,"Pickens, Mississippi"
39323,"Chunky, Mississippi"
39326,"Daleville, Mississippi"
39364,"Toomsuba, Mississippi"
39421,"Bassfield, Mississippi"
39455,"Lumberton, Mississippi"
39563,"Moss Point, Mississippi"
39870,"Newton, Georgia"
40047,"Mount Washington, Kentucky"
40118,"Fairdale, Kentucky"
40208,"Louisville, Kentucky"
40218,"Louisville, Kentucky"
40372,"Salvisa, Kentucky"
40516,"Lexington, Kentucky"
40801,"Ages Brookside, Kentucky"
40815,"Cawood, Kentucky"
40831,"Harlan, Kentucky"
40868,"Stinnett, Kentucky"
40935,"Flat Lick, Kentucky"
41017,"Ft Mitchell, Kentucky"
41564,"Sidney, Kentucky"
41745,"Gays Creek, Kentucky"
41833,"Linefork, Kentucky"
41849,"Seco, Kentucky"
42082,"Symsonia, Kentucky"
42123,"Austin, Kentucky"
42127,"Cave City, Kentucky"
42153,"Holland, Kentucky"
42323,"Beechmont, Kentucky"
42332,"Cleaton, Kentucky"
42369,"Rockport, Kentucky"
42406,"Corydon, Kentucky"
42413,"Hanson, Kentucky"
42518,"Bronston, Kentucky"
42653,"Whitley City, Kentucky"
42762,"Millwood, Kentucky"
42788,"White Mills, Kentucky"
43031,"Johnstown, Ohio"
43068,"Reynoldsburg, Ohio"
43214,"Columbus, Ohio"
43215,"Columbus, Ohio"
43330,"Kirby, Ohio"
43406,"Bradner, Ohio"
43438,"Kelleys Island, Ohio"
43506,"Bryan, Ohio"
43542,"Monclova, Ohio"
43555,"Ridgeville Corners, Ohio"
43615,"Toledo, Ohio"
43733,"Derwent, Ohio"
43793,"Woodsfield, Ohio"
43830,"Nashport, Ohio"
44056,"Macedonia, Ohio"
44095,"Eastlake, Ohio"
44116,"Rocky River, Ohio"
44132,"Euclid, Ohio"
44270,"Rittman, Ohio"
44425,"Hubbard, Ohio"
44446,"Niles, Ohio"
44485,"Warren, Ohio"
44817,"Bloomdale, Ohio"
44864,"Perrysville, Ohio"
45052,"North Bend, Ohio"
45101,"Aberdeen, Ohio"
45135,"Leesburg, Ohio"
45177,"Wilmington, Ohio"
45204,"Cincinnati, Ohio"
45306,"Botkins, Ohio"
45321,"Eldorado, Ohio"
45348,"New Weston, Ohio"
45368,"South Charleston, Ohio"
45377,"Vandalia, Ohio"
45378,"Verona, Ohio"
45503,"Springfield, Ohio"
45692,"Wellston, Ohio"
45714,"Belpre, Ohio"
45804,"Lima, Ohio"
46017,"Anderson, Indiana"
46048,"Ingalls, Indiana"
46050,"Kirklin, Indiana"
46052,"Lebanon, Indiana"
46239,"Indianapolis, Indiana"
46322,"Highland, Indiana"
46374,"San Pierre, Indiana"
46502,"Atwood, Indiana"
46537,"Lapaz, Indiana"
46563,"Plymouth, Indiana"
46701,"Albion, Indiana"
46714,"Bluffton, Indiana"
46750,"Huntington, Indiana"
46930,"Fowlerton, Indiana"
47118,"English, Indiana"
47129,"Clarksville, Indiana"
47175,"Taswell, Indiana"
47424,"Bloomfield, Indiana"
47523,"Dale, Indiana"
47562,"Odon, Indiana"
47917,"Ambia, Indiana"
47925,"Buffalo, Indiana"
47933,"Crawfordsville, Indiana"
47940,"Darlington, Indiana"
48084,"Troy, Michigan"
48130,"Dexter, Michigan"
48180,"Taylor, Michigan"
48208,"Detroit, Michigan"
48417,"Burt, Michigan"
48421,"Columbiaville, Michigan"
48507,"Flint, Michigan"
48632,"Lake, Michigan"
48647,"Mio, Michigan"
48657,"Sanford, Michigan"
48727,"Clifford, Michigan"
48750,"Oscoda, Michigan"
48840,"Haslett, Michigan"
48853,"Maple Rapids, Michigan"
48861,"Mulliken, Michigan"
49002,"Portage, Michigan"
49032,"Centreville, Michigan"
49042,"Constantine, Michigan"
49070,"Martin, Michigan"
49117,"New Buffalo, Michigan"
49327,"Grant, Michigan"
49452,"Rothbury, Michigan"
49653,"Lake Leelanau, Michigan"
49670,"Northport, Michigan"
49688,"Tustin, Michigan"
49781,"Saint Ignace, Michigan"
49880,"Rock, Michigan"
49963,"South Range, Michigan"
50008,"Allerton, Iowa"
50026,"Bagley, Iowa"
50066,"Dawson, Iowa"
50210,"New Virginia, Iowa"
50214,"Otley, Iowa"
50222,"Peru, Iowa"
50228,"Prairie City, Iowa"
50252,"Swan, Iowa"
50454,"Little Cedar, Iowa"
50467,"Rock Falls, Iowa"
50658,"Nashua, Iowa"
50702,"Waterloo, Iowa"
50830,"Afton, Iowa"
51027,"Ireton, Iowa"
51030,"Lawton, Iowa"
51036,"Maurice, Iowa"
51044,"Oto, Iowa"
51201,"Sheldon, Iowa"
51528,"Dow City, Iowa"
52033,"Cascade, Iowa"
52042,"Edgewood, Iowa"
52044,"Elkport, Iowa"
52047,"Farmersburg, Iowa"
52207,"Baldwin, Iowa"
52353,"Washington, Iowa"
52621,"Crawfordsville, Iowa"
52658,"Wever, Iowa"
53045,"Brookfield, Wisconsin"
53233,"Milwaukee, Wisconsin"
53582,"Ridgeway, Wisconsin"
53589,"Stoughton, Wisconsin"
53792,"Madison, Wisconsin"
53925,"Columbus, Wisconsin"
53961,"Rock Springs, Wisconsin"
54101,"Abrams, Wisconsin"
54103,"Armstrong Creek, Wisconsin"
54104,"Athelstane, Wisconsin"
54111,"Cecil, Wisconsin"
54120,"Fence, Wisconsin"
54209,"Egg Harbor, Wisconsin"
54303,"Green Bay, Wisconsin"
54470,"Rib Lake, Wisconsin"
54491,"White Lake, Wisconsin"
54529,"Harshaw, Wisconsin"
54603,"La Crosse, Wisconsin"
54628,"Ferryville, Wisconsin"
54639,"La Farge, Wisconsin"
54748,"Jim Falls, Wisconsin"
54769,"Stockholm, Wisconsin"
54805,"Almena, Wisconsin"
54950,"Marion, Wisconsin"
55001,"Afton, Minnesota"
55038,"Hugo, Minnesota"
55049,"Medford, Minnesota"
55055,"Newport, Minnesota"
55068,"Rosemount, Minnesota"
55075,"South Saint Paul, Minnesota"
55107,"Saint Paul, Minnesota"
55129,"Saint Paul, Minnesota"
55398,"Zimmerman, Minnesota"
55421,"Minneapolis, Minnesota"
55771,"Orr, Minnesota"
55932,"Elgin, Minnesota"
55952,"Lewiston, Minnesota"
56003,"Mankato, Minnesota"
56014,"Bricelyn, Minnesota"
56017,"Cleveland, Minnesota"
56169,"Russell, Minnesota"
56207,"Alberta, Minnesota"
56252,"Kerkhoven, Minnesota"
56263,"Milroy, Minnesota"
56349,"Lowry, Minnesota"
56435,"Backus, Minnesota"
56446,"Eagle Bend, Minnesota"
56543,"Foxhome, Minnesota"
56546,"Georgetown, Minnesota"
56701,"Thief River Falls, Minnesota"
56721,"East Grand Forks, Minnesota"
57018,"Colton, South Dakota"
57032,"Harrisburg, South Dakota"
57038,"Jefferson, South Dakota"
57075,"Wentworth, South Dakota"
57201,"Watertown, South Dakota"
57313,"Armour, South Dakota"
57319,"Bridgewater, South Dakota"
57363,"Mount Vernon, South Dakota"
57364,"New Holland, South Dakota"
57375,"Stickney, South Dakota"
57650,"Ralph, South Dakota"
58072,"Valley City, North Dakota"
58241,"Hensel, North Dakota"
58271,"Pembina, North Dakota"
58346,"Leeds, North Dakota"
58362,"Penn, North Dakota"
58377,"Starkweather, North Dakota"
58379,"Tokio, North Dakota"
58531,"Coleharbor, North Dakota"
58627,"Fairfield, North Dakota"
58718,"Berthold, North Dakota"
58760,"Maxbass, North Dakota"
58761,"Mohall, North Dakota"
58776,"Ross, North Dakota"
59074,"Ryegate, Montana"
59079,"Shepherd, Montana"
59222,"Flaxville, Montana"
59230,"Glasgow, Montana"
59240,"Glentana, Montana"
59333,"Hathaway, Montana"
59460,"Loma, Montana"
59527,"Hays, Montana"
59736,"Jackson, Montana"
59740,"McAllister, Montana"
59741,"Manhattan, Montana"
59761,"Wisdom, Montana"
59833,"Florence, Montana"
60035,"Highland Park, Illinois"
60040,"Highwood, Illinois"
60051,"Mchenry, Illinois"
60064,"North Chicago, Illinois"
60089,"Buffalo Grove, Illinois"
60130,"Forest Park, Illinois"
60133,"Hanover Park, Illinois"
60137,"Glen Ellyn, Illinois"
60442,"Manhattan, Illinois"
60482,"Worth, Illinois"
60805,"Evergreen Park, Illinois"
60951,"Martinton, Illinois"
60954,"Momence, Illinois"
60960,"Rankin, Illinois"
60974,"Woodland, Illinois"
61015,"Chana, Illinois"
61201,"Rock Island, Illinois"
61261,"Lyndon, Illinois"
61277,"Prophetstown, Illinois"
61315,"Bureau, Illinois"
61328,"Kasbeer, Illinois"
61346,"New Bedford, Illinois"
61360,"Seneca, Illinois"
61377,"Wenona, Illinois"
61424,"Camp Grove, Illinois"
